Ticker&Date,Title
ACWI20161222,1
ACWI20161223,1
ACWI20161227,2
ACWI20161228,1
ACWI20161230,1
ACWI20170103,3
ACWX20141222,1
ACWX20160315,1
ACWX20160428,1
ACWX20160601,2
ACWX20160609,1
ACWX20160627,1
ACWX20160705,1
ACWX20160714,1
ACWX20160725,1
ACWX20160726,1
ACWX20160829,1
ACWX20161114,1
ACXM20161107,1
ACXM20161108,1
ACXM20161109,2
ACXM20161110,1
ACXM20161111,1
ACXM20161116,1
ACXM20161117,1
ACXM20161118,2
ACXM20161122,1
ACXM20161123,1
ACXM20161201,1
ACXM20161203,1
ACXM20161205,2
ACXM20161207,1
ACXM20161209,1
ACXM20161221,1
ACXM20170105,1
ACY20160810,1
ACY20160811,1
ACY20160812,1
ACY20160815,1
ACY20160818,1
ACY20160822,1
ACY20160919,1
ACY20160921,3
ACY20160929,1
ACY20161013,1
ACY20161101,1
ACY20161108,2
ACY20161110,2
ACY20161118,1
ACY20161122,1
ACY20161213,1
AD.TO20161003,1
AD.TO20161011,1
AD.TO20161013,1
AD.TO20161014,1
AD.TO20161019,1
AD.TO20161024,1
AD.TO20161027,1
AD.TO20161104,1
AD.TO20161108,2
AD.TO20161117,1
AD.TO20161121,1
AD.TO20161123,1
AD.TO20161128,1
AD.TO20161129,1
AD.TO20161208,1
AD.TO20161219,2
AD.TO20161221,1
AD.TO20161229,1
ADAP20161110,4
ADAP20161111,3
ADAP20161114,1
ADAP20161118,1
ADAP20161125,1
ADAP20161205,3
ADAP20161214,1
ADAP20161217,1
ADAP20161219,4
ADAP20170105,1
ADAT20160128,1
ADAT20160129,1
ADAT20160201,1
ADAT20160202,1
ADAT20160222,1
ADAT20160225,1
ADAT20160307,1
ADAT20160315,1
ADAT20160414,1
ADAT20160426,1
ADAT20160429,1
ADAT20160606,1
ADAT20160713,1
ADAT20160812,1
ADAT20160927,1
ADAT20161001,1
ADAT20161117,1
ADAT20161213,1
ADAT20161219,1
ADAT20161221,1
ADBE20161223,3
ADBE20161227,1
ADBE20161229,2
ADBE20161230,1
ADBE20170103,1
ADBE20170104,2
ADBE20170105,6
ADBE20170106,4
ADC20161028,1
ADC20161031,3
ADC20161101,1
ADC20161110,3
ADC20161111,1
ADC20161123,1
ADC20161206,1
ADC20161212,1
ADC20161213,1
ADC20161215,1
ADC20170102,1
ADC20170105,5
ADEP20150916,1
ADHD20160929,2
ADHD20160930,1
ADHD20161002,1
ADHD20161007,2
ADHD20161023,1
ADHD20161101,2
ADHD20161102,1
ADHD20161107,1
ADHD20161115,5
ADHD20161206,1
ADHD20161210,1
ADHD20161214,1
ADHD20161223,1
ADI.V20160226,1
ADI.V20160331,1
ADI.V20160401,1
ADI.V20160509,2
ADI.V20160530,2
ADI.V20161129,2
ADI.V20161201,4
ADI.V20161202,2
ADI.V20170103,2
ADI.V20170105,1
ADI20161205,2
ADI20161206,3
ADI20161207,1
ADI20161208,2
ADI20161212,1
ADI20161214,1
ADI20161221,2
ADI20161222,1
ADI20161230,1
ADI20170103,2
ADI20170104,3
ADI20170105,1
ADK-PA20160329,1
ADK-PA20160419,1
ADK-PA20160502,2
ADK-PA20160516,1
ADK-PA20160517,1
ADK-PA20160603,1
ADK-PA20160622,1
ADK-PA20160719,1
ADK-PA20160728,1
ADK-PA20160815,1
ADK-PA20160907,1
ADK-PA20161006,1
ADK-PA20161026,1
ADK-PA20161114,1
ADK-PA20161205,1
ADK-PA20161208,1
ADK-PA20161215,1
ADK-PA20161219,1
ADK-PA20161220,1
ADK.V20160913,1
ADK.V20160914,1
ADK.V20160915,1
ADK.V20160926,2
ADK.V20161018,2
ADK.V20161025,2
ADK.V20161110,1
ADK.V20161114,2
ADK.V20161121,1
ADK.V20161122,1
ADK.V20161129,1
ADK.V20161202,1
ADK.V20161206,1
ADK.V20161213,1
ADK.V20161221,2
ADK20161004,1
ADK20161006,1
ADK20161011,1
ADK20161014,1
ADK20161026,1
ADK20161114,3
ADK20161123,2
ADK20161205,2
ADK20161208,2
ADK20161213,1
ADK20161215,1
ADK20161216,1
ADK20161219,2
ADK20161220,1
ADM20161212,2
ADM20161213,3
ADM20161215,3
ADM20161216,2
ADM20161219,1
ADM20161220,1
ADM20161222,1
ADM20161223,1
ADM20170105,2
ADM20170106,4
ADMA20160801,5
ADMA20160802,1
ADMA20160804,1
ADMA20160812,1
ADMA20160816,1
ADMA20160817,1
ADMA20160909,1
ADMA20160921,1
ADMA20161007,1
ADMA20161110,2
ADMA20161114,1
ADMA20161116,1
ADMA20161118,1
ADMA20161121,1
ADMA20161215,1
ADMP20160728,1
ADMP20160729,2
ADMP20160803,1
ADMP20160815,1
ADMP20160818,1
ADMP20160825,1
ADMP20160826,1
ADMP20160829,2
ADMP20160902,1
ADMP20160923,1
ADMP20161114,1
ADMP20161119,1
ADMP20161215,1
ADMP20161216,3
ADMP20161222,1
ADMP20161223,1
ADMS20161103,2
ADMS20161109,1
ADMS20161110,3
ADMS20161111,1
ADMS20161115,1
ADMS20161123,1
ADMS20161205,1
ADMS20161208,1
ADMS20161213,1
ADMS20161219,1
ADMS20161228,1
