Ticker&Date,Title
ACRS20170113,1
ACRX20160815,1
ACRX20161117,1
ACRX20161128,1
ACRX20161213,1
ACRX20170103,1
ACRX20170108,1
ACRX20170111,1
ACRX20170112,1
ACRX20170113,2
ACSF20160807,1
ACSF20161216,1
ACSF20161219,1
ACSF20161220,1
ACSF20161229,1
ACSF20161230,1
ACSF20170103,1
ACSF20170104,1
ACSF20170106,1
ACSF20170109,1
ACST20130107,1
ACST20130122,1
ACST20160914,1
ACST20161011,1
ACST20161026,1
ACST20161130,1
ACST20161205,1
ACST20161227,1
ACST20170112,1
ACST20170113,1
ACT20161223,1
ACT20161227,1
ACT20170104,1
ACT20170105,1
ACT20170109,2
ACT20170111,1
ACT20170112,2
ACT20170113,1
ACTA20140903,1
ACTA20160602,1
ACTA20160926,1
ACTA20161103,1
ACTA20161201,1
ACTA20161213,1
ACTA20170108,1
ACTA20170111,1
ACTA20170112,1
ACTA20170113,1
ACTG20160314,1
ACTG20160902,1
ACTG20161212,1
ACTG20161221,2
ACTG20161230,1
ACTG20170106,1
ACTG20170109,1
ACTG20170112,2
ACTS20140929,1
ACTS20150916,1
ACTS20160520,1
ACTS20160726,1
ACTS20160912,2
ACTS20161107,1
ACTS20161209,2
ACTS20161216,1
ACTX20140402,1
ACTX20140801,1
ACTX20150428,1
ACTX20150501,1
ACTX20150518,1
ACTX20151119,1
ACTX20160219,1
ACTX20160305,1
ACTX20161103,1
ACTX20161202,1
ACU20151016,1
ACU20160519,1
ACU20160527,1
ACU20160706,1
ACU20161021,1
ACU20161123,1
ACU20161213,2
ACU20170105,1
ACU20170112,1
ACUR20110213,1
ACUR20160229,1
ACUR20160412,1
ACUR20161018,1
ACUR20161114,1
ACUR20161214,1
ACUR20170112,1
ACUR20170113,3
ACV20161024,1
ACV20161028,1
ACV20161121,1
ACV20161202,1
ACV20161208,1
ACV20161212,1
ACV20161213,2
ACV20170104,1
ACV20170106,1
ACW20160316,1
ACW20160902,1
ACW20160906,2
ACW20160919,1
ACW20161017,1
ACW20161018,1
ACW20161019,2
ACW20161121,1
ACWI20160225,1
ACWI20160812,1
ACWI20160909,1
ACWI20170103,1
ACWI20170106,1
ACWI20170110,1
ACWI20170111,1
ACWI20170112,2
ACWI20170113,1
ACWX20130222,1
ACWX20140124,1
ACWX20150414,1
ACWX20150420,1
ACWX20150904,1
ACWX20160428,1
ACWX20161013,1
ACWX20170110,1
ACWX20170111,1
ACWX20170112,1
ACXM20160524,1
ACXM20161121,1
ACXM20161226,1
ACXM20170103,1
ACXM20170105,1
ACXM20170110,1
ACXM20170112,1
ACXM20170113,3
ACY20110211,1
ACY20130326,1
ACY20150429,1
ACY20150817,1
ACY20160505,1
ACY20160615,1
ACY20160815,1
ACY20160829,1
ACY20160921,1
ACY20170112,1
AD.TO20090824,1
AD.TO20160727,1
AD.TO20160728,1
AD.TO20160808,1
AD.TO20161011,1
AD.TO20161109,1
AD.TO20161205,1
AD.TO20161207,1
AD.TO20170111,1
AD.TO20170113,1
ADAP20141129,1
ADAP20150414,1
ADAP20151213,1
ADAP20160804,1
ADAP20161013,1
ADAP20161025,1
ADAP20161217,1
ADAP20170106,1
ADAP20170111,1
ADAP20170112,1
ADAT20110213,1
ADAT20160122,1
ADAT20160205,1
ADAT20160210,1
ADAT20161221,1
ADAT20161224,1
ADAT20161230,1
ADAT20170107,1
ADAT20170112,2
ADBE20161219,2
ADBE20170104,1
ADBE20170105,1
ADBE20170109,1
ADBE20170111,1
ADBE20170112,1
ADBE20170113,3
ADC20091221,1
ADC20160906,1
ADC20161220,1
ADC20161222,1
ADC20161226,1
ADC20170105,2
ADC20170111,1
ADC20170112,1
ADC20170113,1
ADEP20150521,1
ADEP20150629,1
ADEP20150707,1
ADEP20150831,1
ADEP20150902,1
ADEP20150916,1
ADEP20150923,1
ADEP20151006,1
ADEP20151008,1
ADEP20151023,1
ADES20110211,1
ADES20141204,1
ADES20150129,1
ADES20150202,1
ADES20150212,1
ADES20150407,1
ADES20160601,1
ADES20160809,1
ADES20161106,1
ADES20161201,1
ADGE20140414,1
ADGE20150204,1
ADGE20150820,1
ADGE20160505,1
ADGE20160812,1
ADGE20161228,2
ADGE20170103,1
ADGE20170113,2
ADHD20160929,1
ADHD20161007,1
ADHD20161210,1
ADHD20161215,1
ADHD20161229,1
ADHD20170107,1
ADHD20170109,1
ADHD20170112,1
ADHD20170113,2
ADI.V20101122,1
ADI.V20120426,1
ADI.V20141021,1
ADI.V20150407,1
ADI.V20150422,1
ADI.V20151117,1
ADI.V20160331,1
ADI.V20161129,1
ADI.V20161202,1
ADI.V20170103,1
ADI20101122,1
ADI20120426,1
ADI20141021,1
ADI20150407,1
ADI20150422,1
ADI20151117,1
ADI20160331,1
ADI20161129,1
ADI20161202,1
ADI20170103,1
ADK.V20140113,1
ADK.V20140708,1
ADK.V20150310,1
ADK.V20160520,1
ADK.V20161206,1
ADK.V20161213,1
ADK.V20161215,1
ADK.V20161221,1
ADK.V20170110,1
ADK.V20170111,1
ADK20140113,1
ADK20140708,1
ADK20150310,1
ADK20160520,1
ADK20161206,1
ADK20161213,1
ADK20161215,1
ADK20161221,1
ADK20170110,1
ADK20170111,1
ADM20161215,1
ADM20170105,1
ADM20170110,1
ADM20170112,3
ADM20170113,4
ADMA20110211,1
ADMA20150921,1
ADMA20160801,2
ADMA20161215,1
ADMA20161216,1
ADMA20170102,1
ADMA20170112,1
ADMA20170113,2
ADMP20110425,1
ADMP20120516,1
ADMP20160329,1
ADMP20160531,1
ADMP20160606,1
ADMP20160829,1
ADMP20161222,1
ADMP20170111,2
ADMP20170112,1
ADMS20110310,1
ADMS20160921,1
ADMS20170103,1
ADMS20170104,1
ADMS20170106,1
ADMS20170109,3
ADMS20170110,1
ADMS20170113,1
ADNC20150430,1
ADNC20160726,1
ADNC20160728,1
ADNC20160913,1
ADNC20160916,1
ADNC20160927,1
ADNC20161031,1
ADNC20170106,1
ADNC20170112,2
ADP20161214,1
ADP20161217,1
ADP20161220,1
ADP20161230,1
ADP20170105,1
ADP20170110,1
ADP20170112,1
ADP20170113,3
ADPT20160624,1
ADPT20160728,1
ADPT20161101,1
ADPT20161108,1
ADPT20161129,1
ADPT20161201,1
ADPT20161222,1
ADPT20161227,1
ADPT20170111,1
ADPT20170113,1
ADPVV20161220,1
ADPVV20161229,1
ADPVV20170105,1
ADPVV20170111,2
ADPVV20170112,2
ADPVV20170113,3
ADRA20110106,1
ADRA20110818,1
ADRA20130222,1
ADRA20130507,1
ADRA20130814,1
ADRA20160729,1
ADRA20160829,1
ADRA20161005,1
ADRA20161104,1
ADRA20161129,1
ADRD20130305,1
ADRD20150505,1
ADRD20150818,1
