symbol,EPS,volume,averageDailyV,float,lastClose,open,lastTrade,lastTradeDate,50DayMA
"KYN-PG",N/A,0,N/A,N/A,25.68,N/A,25.68,"8/26/2016",0.00
"CC",0.83,2818584,2730470,164385000,22.66,22.65,22.68,"11/18/2016",17.34
"XJOXOS-A",N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"FIT",0.41,8202044,9623040,133607000,8.82,8.74,8.75,"11/18/2016",12.38
"TDOC",-1.85,386727,290245,24278000,17.45,17.50,17.40,"11/18/2016",16.69
"CDOR",0.0350,11281,58259,2434000,1.6807,1.8900,1.6535,"11/18/2016",1.7743
"MCRN",0.64,73938,70649,25868000,15.12,15.13,15.30,"11/18/2016",15.05
"MCRB",-2.17,298039,465931,20190000,11.78,11.81,11.63,"11/18/2016",11.63
"CIVBP",1.53,8825,1680,7471000,48.00,49.00,48.00,"11/18/2016",47.02
"FTRPR",-0.53,21120,156466,1162912000,72.42,72.12,72.42,"11/18/2016",79.17
"AIMT",-1.56,300698,220762,23404000,25.47,25.49,24.62,"11/18/2016",18.41
"COF-PF",6.9980,132564,N/A,497702000,25.1500,25.2900,24.9504,"11/18/2016",0.0000
"COF-PP",7.00,140453,N/A,497702000,24.99,24.91,24.56,"11/18/2016",0.00
"CDORO",-0.22,700,4558,2104000,31.29,31.28,31.29,"4/14/2016",24.64
"STVAF",0.0210,0,N/A,N/A,0.1058,N/A,0.1058,"1/7/2014",0.0000
"YUNW",N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.20
"URALL",1.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SXNOF",-0.0130,0,N/A,N/A,0.0125,N/A,0.0125,"11/12/2012",0.0000
"VSYN",-0.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ZNTRE",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AVCS",-1.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MSHI",-0.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"QRNKOC-A",N/A,0,N/A,N/A,1.08,N/A,1.08,"10/18/2012",N/A
"GDOAE",-0.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ZNGKRV-A",N/A,0,N/A,N/A,0.625,N/A,0.625,"2/24/2012",N/A
"WYDM",N/A,0,N/A,N/A,N/A,N/A,N/A,"1/14/2016",0.01
"SMCP",N/A,310,1755,N/A,21.8919,21.8900,21.8919,"11/17/2016",21.3747
"QRNKMA-A",N/A,0,N/A,N/A,0.935,N/A,0.935,"9/25/2012",N/A
"ONMD",-0.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"XTRG",-0.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CVBK",-0.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"OJIPF",2.39,0,N/A,N/A,N/A,N/A,N/A,N/A,0.00
"NVIV",-0.76,107655,246984,30103000,5.15,5.15,5.30,"11/18/2016",4.93
"ENERQ",-7.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"EZYYF",N/A,0,N/A,N/A,0.01,N/A,0.01,"3/18/2014",0.00
"YKHTF",-0.61,0,N/A,N/A,N/A,N/A,N/A,"7/24/2015",0.00
"DSTO",N/A,0,N/A,N/A,2.50,N/A,2.50,"11/30/2011",0.00
"FBIO",-1.25,63894,88252,28250000,2.49,2.51,2.59,"11/18/2016",2.60
"MGYNF",0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"OCESO",N/A,0,N/A,N/A,7.25,N/A,7.25,"12/9/2015",0.00
"GAIFD",-0.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"GI",-2.66,7775,210214,12976000,8.00,8.00,8.00,"11/18/2016",7.98
"ZNGKRT-A",N/A,0,N/A,N/A,0.685,N/A,0.685,"7/30/2012",N/A
"KOEBF",N/A,0,N/A,N/A,51.00,N/A,51.00,"6/2/2016",51.00
"DMRND",-0.00,0,323,N/A,2.50,N/A,2.50,"3/18/2015",0.31
"TUTT",N/A,19205,31271,N/A,21.61,21.48,21.55,"11/18/2016",21.60
"EPMMF",-0.022,0,N/A,N/A,0.395,N/A,0.395,"8/4/2015",0.000
"DINRF",3.99,0,N/A,41340000,12.40,N/A,12.40,"9/22/2016",0.00
"DTEA",0.41,94638,48431,N/A,10.45,10.50,10.40,"11/18/2016",11.49
"LEHJQ",-9.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"XEL-PB",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"XEL-PC",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"XEL-PG",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"XEL-PD",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"YBLT",-0.20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"VEDL",-1.91,258835,225086,264772000,12.54,12.13,11.88,"11/18/2016",12.05
"AJX",1.86,29143,44778,9486000,13.42,13.41,13.48,"11/18/2016",13.71
"COJPF",0.92,0,N/A,70600000,18.85,N/A,18.85,"9/16/2016",0.00
"MONOF",N/A,0,N/A,N/A,10.61,N/A,10.61,"12/18/2014",0.00
"PLLAF",0.01,0,75,N/A,0.10,N/A,0.10,"8/22/2016",0.10
"TLN",1.35,2070725,891429,108849000,13.95,13.95,13.93,"11/18/2016",13.91
"XTLSD",0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"WMITF",-0.0060,0,N/A,N/A,0.0117,N/A,0.0117,"6/19/2013",0.0000
"XXCDB",N/A,0,N/A,N/A,0.29,N/A,0.29,"11/3/2011",0.00
"XXCDE",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"XXCDO",N/A,0,N/A,N/A,0.70,N/A,0.70,"3/31/2011",0.00
"XBLFF",-0.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SCHI",-3.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KOFF",-0.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SZIHF",0.01,0,N/A,N/A,0.60,N/A,0.60,"8/9/2011",0.00
"ORSDF",-6.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"WESSRU-A",N/A,0,N/A,N/A,18.08,N/A,18.08,"12/17/2014",N/A
"ZZK",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"OLLI",0.77,546114,977426,47937000,31.00,31.05,30.80,"11/18/2016",27.41
"FJP",N/A,5322,69923,N/A,48.3300,47.7600,47.6112,"11/18/2016",49.0222
"PNC-PP",N/A,193097,N/A,N/A,27.14,27.05,26.97,"11/18/2016",0.00
"MB",-0.73,264790,495934,13476000,22.25,22.25,22.20,"11/18/2016",19.36
"QANSZT-A",N/A,0,N/A,N/A,0.22,N/A,0.22,"6/8/2012",N/A
"NTEC",-1.02,6434,27822,7052000,5.30,5.30,5.40,"11/18/2016",5.25
"ZBIO",N/A,48722,90328,N/A,19.19,19.02,19.88,"11/18/2016",24.42
"PVBC",0.47,14173,5540,9069000,17.40,17.45,17.60,"11/18/2016",16.19
"NK",-1.68,225118,239628,66675000,7.50,7.56,7.59,"11/18/2016",6.87
"CATB",-2.41,49569,389305,6718000,4.31,4.33,4.48,"11/18/2016",4.52
"PGLC",-0.90,114352,125672,20826000,3.85,3.87,3.84,"11/18/2016",4.21
"QRNKRS-A",N/A,0,N/A,N/A,1.08,N/A,1.08,"5/9/2012",N/A
"AFSS",2.31,8984,17866,103725000,25.43,25.43,25.41,"11/18/2016",25.76
"LSBG",1.11,26340,11559,7748000,20.42,20.48,20.41,"11/18/2016",18.43
"JPM-PCCL",N/A,0,N/A,N/A,25,N/A,25,"3/13/2015",0
"ECCA",-1.74,7354,4438,N/A,25.50,25.50,25.41,"11/18/2016",25.97
"NXOI",0.31,0,95080,N/A,0.12,N/A,0.12,"6/24/2015",0.06
"ARP-PD",N/A,0,N/A,N/A,1.14,N/A,1.14,"7/12/2016",0.00
"VIAV",0.20,2160380,1562370,231979000,7.89,7.93,7.94,"11/18/2016",7.40
"EMG",-1.62,216465,93475,N/A,1.90,1.90,1.84,"11/18/2016",2.67
"RSO-PC",0.50,14044,N/A,27252000,22.13,22.16,22.05,"11/18/2016",0.00
"GNK",-33.48,233444,256431,2253000,8.69,8.64,9.13,"11/18/2016",6.06
"JPM-PH",N/A,122537,N/A,N/A,26.14,26.17,25.62,"11/18/2016",0.00
"JPM-PG",N/A,211824,123692,N/A,25.67,25.75,25.31,"11/18/2016",26.69
"JPM-PC",N/A,0,N/A,N/A,25,N/A,25,"2/27/2015",0
"TOO-PB",N/A,8019,16737,N/A,20.45,20.63,20.68,"11/18/2016",21.61
"APPF",-0.32,26284,19902,6016000,21.55,21.70,21.60,"11/18/2016",19.42
"PUK-P",N/A,12555,13669,N/A,25.64,25.64,25.51,"11/18/2016",26.14
"TTM-RWI",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"FGM",N/A,11209,10794,N/A,34.670,34.590,34.475,"11/18/2016",36.231
"BANC-PD",1.83,8969,N/A,42091000,25.07,25.15,24.88,"11/18/2016",0.00
"CFMS",-1.38,427589,349098,28336000,9.30,9.30,9.30,"11/18/2016",8.95
"TIL",-2.0860,3050,3692,2508000,4.0600,4.0999,4.0999,"11/18/2016",3.9864
"UBIO",N/A,116796,174428,N/A,27.42,27.90,26.43,"11/18/2016",24.38
"COLL",-3.36,129173,341632,16284000,16.42,16.38,16.79,"11/18/2016",16.90
"RELX",0.67,109103,105081,2035935000,16.92,16.95,16.95,"11/18/2016",17.96
"GAB-PD",-0.1660,674,N/A,N/A,25.5500,25.5500,25.5884,"11/18/2016",0.0000
"MBMI",-0.0040,0,1757,N/A,N/A,N/A,N/A,"7/28/2015",0.1780
"APHB",-2.76,505808,799517,4857000,0.69,0.70,0.63,"11/18/2016",0.18
"CYTXW",-0.5980,11250,N/A,N/A,0.6900,0.7000,0.6999,"11/18/2016",N/A
"RBS-PH",-0.57,29052,N/A,3109549000,25.41,25.39,25.37,"11/18/2016",0.00
"PRE-PF",0.9700,11626,4848,N/A,25.6200,25.5400,25.1732,"11/18/2016",25.8642
"PRE-PD",0.97,0,11623,N/A,25.26,N/A,25.26,"10/31/2016",25.64
"GGACW",N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.00
"CCV",3.41,30367,21118,2372923000,25.09,25.04,24.91,"11/18/2016",26.00
"CYNA",-2.18,0,266200,12411000,N/A,N/A,N/A,N/A,40.23
"FLOW",-8.91,266762,382671,39851000,29.62,29.74,30.20,"11/18/2016",27.40
"WRI-PFCL",N/A,0,N/A,N/A,25,N/A,25,"4/29/2015",0
"NI-WI",N/A,0,N/A,N/A,17.88,N/A,17.88,"7/1/2015",0.00
"BXLT-WI",N/A,0,N/A,N/A,31.94,N/A,31.94,"6/30/2015",0.00
"ARE-PE",-1.23,129911,N/A,75431000,25.45,25.07,25.32,"11/18/2016",0.00
"UBS-PD",N/A,0,N/A,N/A,16.35,N/A,16.35,"5/10/2016",0.00
"TUTI",N/A,845,14232,N/A,22.42,22.32,22.42,"11/18/2016",22.48
"AMT-PA",2.00,243,N/A,425040000,104.75,104.05,104.05,"11/18/2016",0.00
"CXSE",N/A,792,274,N/A,50.0669,50.1300,50.2902,"11/18/2016",52.3608
"KIM-PK",1.49,28697,10226,409627000,24.05,23.66,23.77,"11/18/2016",25.33
"UBND",N/A,66,225,N/A,49.10,49.10,49.10,"11/17/2016",49.52
"JRN",1,0,201093,N/A,13,N/A,13,"3/13/2015",13
"WYIGU",N/A,0,438,N/A,10.03,N/A,10.03,"11/11/2016",9.99
"KTOV",-2.06,91965,295706,7415000,3.75,3.82,3.67,"11/18/2016",3.63
"AAAP",-0.39,10231,107743,23365000,35.98,36.00,35.98,"11/18/2016",37.50
"LIVN",-1.36,222763,367520,41565000,43.24,43.41,43.07,"11/18/2016",52.99
"EQBK",1.41,25469,16160,4875000,30.18,30.36,30.39,"11/18/2016",26.56
"BOQKOQ-A",N/A,1500,N/A,N/A,2.65,2.65,2.65,"11/1/2016",N/A
"TACOW",N/A,743,N/A,N/A,4.71,4.73,4.96,"11/18/2016",N/A
"AXS-PC",N/A,20916,60631,N/A,25.5899,25.5000,25.4746,"11/18/2016",25.6505
"ABIL",-0.03,32939,19623,7744000,2.93,2.93,2.99,"11/18/2016",3.39
"PAAC",-0.19,17948,9677,N/A,10.30,N/A,10.30,"11/17/2016",10.25
"NUROW",N/A,1000,N/A,N/A,0.099,0.099,0.099,"11/18/2016",N/A
"GRSHU",-0.07,0,N/A,N/A,12.95,N/A,12.95,"11/4/2016",N/A
"AFST",N/A,16571,14514,N/A,25.71,25.86,25.59,"11/18/2016",26.44
"KTOVW",N/A,57449,N/A,N/A,1.65,1.68,1.68,"11/18/2016",N/A
"HCAPL",N/A,891,N/A,N/A,25.46,25.32,25.43,"11/18/2016",0.00
"SPG-PJ",N/A,1334,N/A,N/A,70.78,70.04,69.51,"11/18/2016",0.00
"SCNB",1.65,35125,28902,10425000,40.60,40.68,40.65,"11/18/2016",36.18
"TLGT",-0.24,162595,253520,42915000,7.49,7.50,7.34,"11/18/2016",7.13
"JRJR",-0.45,50274,76515,15112000,0.84,0.85,0.85,"11/18/2016",0.96
"UMH-PB",-0.17,12651,N/A,23965000,26.86,27.07,27.65,"11/18/2016",0.00
"MDVXW",N/A,21837,N/A,N/A,0.12,0.11,0.11,"11/18/2016",N/A
"HES-PA",-10.23,8615,N/A,245868000,61.69,61.13,62.03,"11/18/2016",0.00
"GPIAU",N/A,0,282,N/A,11.0389,N/A,11.0389,"10/19/2016",10.6166
"IONS",-1.52,1628183,2355450,119969000,46.40,46.23,45.12,"11/18/2016",32.94
"ARP-PE",N/A,0,N/A,N/A,1.6976,N/A,1.6976,"7/12/2016",0.0000
"DDAY",-2.8510,210014,665008,N/A,0.3349,0.3300,0.3349,"6/10/2016",0.3369
"XTNT",-0.32,75020,102315,6575000,0.50,0.50,0.50,"11/18/2016",0.87
"LBDC",N/A,1510,162,N/A,17.79,17.97,18.26,"11/18/2016",17.69
"WINS",0.61,10161,3255,733000,142.28,141.00,99.00,"11/18/2016",36.91
"ACRS",-2.07,2795357,147678,11182000,23.82,24.40,25.98,"11/18/2016",22.81
"WOWJOD-A",N/A,70300,N/A,N/A,2.26,2.29,2.26,"9/10/2015",0.00
"SQ",-0.76,2937028,4658770,163229000,12.22,12.26,12.16,"11/18/2016",11.57
"APPL",N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0
"NEE-PQ",N/A,147,N/A,N/A,56.96,N/A,56.96,"11/17/2016",0.00
"CBS-A",3.56,3537,N/A,401911000,61.03,59.64,60.62,"11/18/2016",0.00
"TO",0.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARLZ",-1.71,413699,1065170,40343000,5.17,5.19,5.05,"11/18/2016",4.69
"GLOG-PA",-0.7200,11868,14641,41157000,25.4200,25.4201,25.3399,"11/18/2016",25.7251
"EXTN",1.35,90806,119592,29391000,16.94,17.10,17.19,"11/18/2016",16.21
"OCX",-0.49,10562,21662,2421000,5.05,5.15,4.90,"11/18/2016",4.66
"WVVIP",0.35,0,N/A,3678000,4.40,N/A,4.40,"9/21/2016",0.00
"GRSH",-0.40,0,685965,N/A,11.48,N/A,11.48,"11/4/2016",11.12
"NAKD",-4.57,33763,29557,4872000,1.15,1.12,1.10,"11/18/2016",1.20
"DTRM",-1.23,1212,8261,6288000,2.19,2.06,2.08,"11/18/2016",1.91
"NVCR",-1.68,615055,305335,37687000,9.35,9.70,9.95,"11/18/2016",7.68
"RIV",N/A,4009,17937,N/A,18.8800,18.8370,18.8146,"11/18/2016",19.3735
"DLNG-PA",1.6490,13310,18292,15966000,24.8535,24.9900,24.7192,"11/18/2016",25.2903
"MP-PD",-27.65,1429,N/A,N/A,25.51,26.00,26.00,"11/18/2016",0.00
"EACQ",-0.30,7510,3497,N/A,9.95,10.05,10.00,"11/18/2016",9.88
"WYIGW",N/A,0,N/A,N/A,0.1799,N/A,0.1799,"11/17/2016",N/A
"XRDC",-2.76,36734,26967,8493000,1.68,1.61,1.65,"11/18/2016",1.65
"GRSHW",N/A,0,N/A,N/A,1.38,N/A,1.38,"11/4/2016",N/A
"ZGCKOP-A",N/A,5000,N/A,N/A,1.255,1.255,1.255,"11/2/2016",N/A
"ESS-PH",N/A,0,N/A,N/A,25.11,N/A,25.11,"4/14/2016",0.00
"HRMNU",N/A,0,5,N/A,10.3155,N/A,10.3155,"11/15/2016",10.1638
"HRMNW",N/A,0,N/A,N/A,0.35,N/A,0.35,"11/17/2016",N/A
"OPXAW",-0.3200,243439,N/A,N/A,0.0064,0.0065,0.0059,"11/18/2016",N/A
"OSG",-0.11,943814,443975,55668000,8.06,8.16,7.86,"11/18/2016",9.44
"EPM-PA",0.66,0,961,25098000,25.08,N/A,25.08,"11/10/2016",25.64
"CBL-PD",0.21,25052,N/A,166814000,24.33,24.55,24.45,"11/18/2016",0.00
"MIME",-0.05,154720,302035,22373000,22.79,22.67,22.96,"11/18/2016",20.21
"MFCB",-6.01,43166,49100,48939000,1.70,1.73,1.76,"11/18/2016",2.06
"HPE",2.40,16593182,10648100,1664288000,23.60,23.69,23.31,"11/18/2016",22.39
"RESX",-1.35,0,10289,N/A,N/A,N/A,N/A,"1/22/2016",1.08
"VYGR",-1.54,30732,55932,10432000,14.71,14.74,13.99,"11/18/2016",12.17
"DXI",-0.16,0,259547,N/A,0.11,N/A,0.11,"8/4/2016",0.13
"AROC",-1.56,584003,471951,57741000,13.65,13.70,13.25,"11/18/2016",12.38
"ABTX",1.65,30949,30502,11029000,30.85,30.95,30.90,"11/18/2016",27.56
"MS-PG",2.49,111755,N/A,1339426000,26.24,26.44,26.20,"11/18/2016",0.00
"TEAM",-0.01,955819,759160,N/A,29.36,29.19,28.76,"11/18/2016",28.28
"ZHGKOW-A",N/A,50000,N/A,N/A,0.39,0.32,0.32,"2/5/2016",0.00
"KMI-WT",N/A,473760,N/A,N/A,0.0060,0.0068,0.0061,"11/18/2016",0.0000
"XJOLOK-A",N/A,400,N/A,N/A,8.42,8.42,8.42,"9/5/2016",N/A
"UZC",N/A,40774,46595,N/A,25.30,25.31,25.21,"11/18/2016",26.37
"XCOM",-4.11,0,1959330,8485000,N/A,N/A,N/A,N/A,0.34
"WLTW",2.10,819819,744980,129284000,124.60,124.79,124.82,"11/18/2016",126.05
"QUORD",N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.00
"JHA",N/A,77333,54112,N/A,10.14,10.15,10.28,"11/18/2016",10.27
"MTB-WT",N/A,1353,N/A,N/A,63.00,66.07,67.00,"11/18/2016",0.00
"PBBI",0.12,100,5752,6775000,9.35,9.50,9.50,"11/18/2016",8.92
"PW-PA",N/A,457,810,N/A,25.35,25.35,25.35,"11/18/2016",26.08
"AMUB",N/A,0,N/A,N/A,15.69,N/A,15.69,"4/6/2016",16.36
"CNLMR",N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.00
"SUI-PA",1.72,25,N/A,70261000,25.50,N/A,25.50,"11/17/2016",0.00
"SKLN",-8.58,150437,10361400,3151000,2.13,2.26,2.01,"11/18/2016",1.27
"QRNKOP-A",N/A,0,N/A,N/A,0.745,N/A,0.745,"8/8/2012",N/A
"CSA",-2.03,478,1608,N/A,39.36,39.62,39.69,"11/18/2016",36.61
"XEJKRA-A",N/A,0,N/A,N/A,4.36,N/A,4.36,"9/26/2011",N/A
"YYN-TEST",N/A,0,N/A,N/A,0.96,N/A,0.96,"12/11/2014",0.00
"PIRS",-0.4230,61313,198031,29095000,1.6000,1.6000,1.5699,"11/18/2016",1.6169
"BAC-WTA",N/A,1515641,N/A,N/A,7.91,8.05,8.03,"11/18/2016",0.00
"QRNKMQ-A",N/A,0,N/A,N/A,0.77,N/A,0.77,"11/5/2012",N/A
"JZK",N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0
"XEL-PA",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ZBH",1.79,2409857,1677560,199691000,100.80,101.04,100.64,"11/18/2016",116.80
"CRMBU",N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0
"FBZ",N/A,33116,29250,N/A,13.02,13.13,13.19,"11/18/2016",14.49
"CIVB",1.53,30517,15941,7471000,15.23,15.23,15.15,"11/18/2016",14.79
"EPR-PE",N/A,2798,N/A,N/A,35.1000,34.7100,34.7401,"11/18/2016",0.0000
"RTTR",-1.80,81771,189925,5258000,2.35,2.48,2.44,"11/18/2016",2.22
"QBELOR-A",N/A,0,N/A,N/A,1.84,N/A,1.84,"2/11/2013",N/A
"NMK-PC",N/A,1736,N/A,N/A,97.89,96.25,97.49,"11/18/2016",0.00
"JP",0.60,13540,15691,18897000,9.00,9.18,9.49,"11/18/2016",8.20
"PACEU",-0.08,0,14898,N/A,10.30,N/A,10.30,"11/16/2016",10.34
"EVRI",-1.77,239995,198114,55178000,2.42,2.43,2.50,"11/18/2016",2.33
"REG-PF",1.07,16290,N/A,97497000,25.39,25.32,25.40,"11/18/2016",0.00
"PULM",-1.645,39517,93255,5577000,0.752,0.770,0.775,"11/18/2016",1.291
"TGNA-WI",N/A,0,N/A,N/A,30.11,N/A,30.11,"6/26/2015",0.00
"AUMAW",-0.204,0,N/A,7082000,0.067,N/A,0.067,"10/10/2016",0.000
"EP-PC",N/A,0,N/A,N/A,49.9862,N/A,49.9862,"11/16/2016",0.0000
"LXP-PC",0.42,2278,N/A,231656000,49.90,49.91,50.02,"11/18/2016",0.00
"AXS-PD",5.00,43448,14166,86532000,23.39,23.42,22.81,"11/18/2016",25.49
"BDN-PE",-0.10,253396,N/A,172061000,25.65,25.77,25.50,"11/18/2016",0.00
"AFQ-CL",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BCS-PC",N/A,0,104500,N/A,26.49,N/A,26.49,"5/9/2016",25.54
"BCS-PA",0.60,66751,N/A,N/A,25.74,25.70,25.52,"11/18/2016",0.00
"EBR-B",-3.37,64465,N/A,498540000,7.48,7.47,7.55,"11/18/2016",0.00
"QLC",N/A,2498,628,N/A,27.352,27.290,27.275,"11/18/2016",26.552
"ARWA",-0.11,8916,41378,1222000,10.25,10.30,10.30,"11/18/2016",10.18
"AVIV",0,0,N/A,N/A,35,N/A,35,"3/13/2015",0
"GAB-PG",N/A,12536,N/A,N/A,23.89,23.90,23.92,"11/18/2016",0.00
"FNB-PE",0.7570,12860,N/A,205704000,27.5000,27.4350,27.8705,"11/18/2016",0.0000
"MER-PP",N/A,26710,N/A,N/A,25.74,25.79,25.62,"11/18/2016",0.00
"QRNQRP-A",N/A,0,N/A,N/A,0.745,N/A,0.745,"7/16/2012",N/A
"SCE-PG",N/A,25406,N/A,N/A,23.58,23.20,23.02,"11/18/2016",0.00
"WBS-WT",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ZCVVV",-1.32,0,120470,N/A,N/A,N/A,N/A,"8/14/2015",26.11
"GGT-PB",N/A,730,N/A,N/A,25.52,25.68,25.77,"11/18/2016",0.00
"CYRX",-1.29,73372,17889,14242000,2.55,2.59,2.51,"11/18/2016",2.08
"WORKOF-A",N/A,15000,N/A,N/A,0.595,0.595,0.595,"9/20/2016",N/A
"GPIA",-0.31,100,21302,N/A,9.85,9.89,9.89,"11/18/2016",9.81
"GSL-PB",-0.12,12455,13863,15049000,19.70,19.59,19.95,"11/18/2016",19.91
"ITUS",-0.60,13281,28050,7835000,5.05,5.00,5.10,"11/18/2016",5.57
"RGNX",-1.84,350308,240609,19184000,22.50,22.70,21.45,"11/18/2016",17.41
"GNOW",-0.973,10000,57017,6625000,0.013,0.012,0.012,"11/18/2016",0.031
"CNLM",0.01,0,1211,N/A,N/A,N/A,N/A,N/A,10.16
"OPGNW",N/A,1695,N/A,N/A,0.12,0.12,0.12,"11/18/2016",N/A
"CETC",-44.38,99684,46068,1601000,6.47,5.85,4.20,"11/18/2016",1.55
"CIBR",N/A,111610,31122,N/A,20.32,20.36,20.26,"11/18/2016",19.50
"QRNKMB-A",N/A,0,N/A,N/A,1.835,N/A,1.835,"2/21/2012",N/A
"VSTO-WI",N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0
"ICBK",1.59,6616,17305,4397000,22.63,22.74,23.13,"11/18/2016",20.38
"PUK-PA",N/A,23701,13371,N/A,25.55,25.43,25.34,"11/18/2016",26.16
"NNN-PD",1.26,79556,N/A,145485000,25.32,25.25,25.40,"11/18/2016",0.00
"SAN-PC",N/A,10367,N/A,N/A,24.970,25.250,25.095,"11/18/2016",0.000
"HZN",0.45,193019,232874,15851000,23.76,23.74,24.25,"11/18/2016",21.03
"TNP-PC",N/A,5230,4931,N/A,25.18,25.27,25.42,"11/18/2016",25.45
"BCS-PD",0.60,167887,131848,N/A,25.87,25.89,25.80,"11/18/2016",25.92
"WTFCM",3.37,7297,11891,50922000,26.45,26.40,26.50,"11/18/2016",27.86
"GPT-PB",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARH-PC",5.26,26845,23710,98184000,25.46,25.37,25.30,"11/18/2016",25.60
"VRSI",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CDRB",-0.28,292454,117902,N/A,2.16,2.57,2.16,"5/5/2016",2.66
"ABR-PB",0.6200,2370,N/A,37540000,24.3700,24.4000,24.3999,"11/18/2016",0.0000
"ABR-PC",0.6200,450,N/A,37540000,25.6703,26.1000,26.0624,"11/18/2016",0.0000
"MITT-PA",1.80,1100,N/A,27457000,24.69,24.71,24.71,"11/18/2016",0.00
"MITT-PB",1.80,9563,N/A,27457000,24.20,24.39,24.25,"11/18/2016",0.00
"CAPX",N/A,0,503,N/A,25.4519,N/A,25.4519,"11/17/2016",24.5640
"ABEO",-0.63,267458,485416,19620000,7.25,7.30,7.25,"11/18/2016",6.80
"SAN-PI",N/A,2876,N/A,N/A,24.9700,24.9200,24.9474,"11/18/2016",0.0000
"GBT",-2.25,644626,568131,18545000,17.55,17.60,17.55,"11/18/2016",18.59
"C-PK",3.96,144579,131572,N/A,26.74,26.83,26.54,"11/18/2016",28.11
"PEN",0.03,309710,242314,25376000,68.60,68.85,69.20,"11/18/2016",69.00
"PCG-PG",3.1740,18,818,N/A,25.7251,N/A,25.7251,"11/17/2016",25.9475
"GLPG",-1.23,74536,115675,30145000,62.01,61.23,59.74,"11/18/2016",62.62
"AHT-PA",-0.7060,5696,N/A,79767000,25.1700,25.1700,24.9851,"11/18/2016",0.0000
"BLD-WI",N/A,0,N/A,N/A,29.00,N/A,29.00,"6/30/2015",0.00
"AKTX",-4.79,14270,5389,3374000,7.70,7.35,7.41,"11/18/2016",8.61
"STNZF",-0,0,N/A,N/A,N/A,N/A,N/A,N/A,0
"DELT",-1.46,30401,106255,8552000,1.06,1.16,1.06,"11/18/2016",1.30
"WMIH",0.12,1433589,929814,182078000,1.65,1.65,1.60,"11/18/2016",2.02
"TCO-PK",1.71,5410,N/A,54705000,24.76,24.63,24.52,"11/18/2016",0.00
"GRX-PA",N/A,1200,N/A,N/A,26.2058,25.8950,26.2004,"11/18/2016",0.0000
"CDR-PB",-0.0280,25137,N/A,78289000,25.1180,25.1100,25.2269,"11/18/2016",0.0000
"NBRV",-2.25,16327,23831,4498000,4.00,4.20,4.25,"11/18/2016",5.91
"HT-PC",2.31,45716,N/A,40389000,25.66,25.51,25.55,"11/18/2016",0.00
"XJOKOO-A",N/A,2000,N/A,N/A,4.21,3.66,4.21,"11/9/2016",N/A
